Country,Plan name,Strategic priority,Outcome,Output,Sub-Output,SDG Targets,SDG Goals,QCPR function,Total required resources,Total available resources,Total expenditure resources,2017 Required,2017 Available,2017 Expenditure,2018 Required,2018 Available,2018 Expenditure,2019 Required,2019 Available,2019 Expenditure,2020 Required,2020 Available,2020 Expenditure,2021 Required,2021 Available,2021 Expenditure,2022 Required,2022 Available,2022 Expenditure,2023 Required,2023 Available,2023 Expenditure,2024 Required,2024 Available,2024 Expenditure,2025 Required,2025 Available,2025 Expenditure,2026 Required,2026 Available,2026 Expenditure,2027 Required,2027 Available,2027 Expenditure
Azerbaijan,UN Azerbaijan Partnership Framework (UNAPF),Strategic Priority 1 - Promoting sustainable and inclusive economic development underpinned by increased diversification and decent work,"Outcome 1.1 - By 2020, the Azerbaijan economy is more diversified and generates enhanced sustainable growth and decent work, particularly for youth, women, persons with disabilities and other vulnerable groups",Output 1.1.12 - National Capacity of Azerbaijan increased for implementation of SDGs,1.1.12.7 - Prepare report on mobilizing involvement and investment of the private sector in implementing SDGs in food and agriculture in Azerbaijan prepared,17.15 Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development.,17 Partnerships for the Goals,Data Collection and Analysis,30000.0,30000,30000,30000.0,20559.91,14204.18,30000.0,22711.67,18301.09,30000.0,24459.28,18834.3,30000.0,23942.49,19684.5,30000.0,22939.63,15548.51,30000.0,19919.69,16786.11,30000.0,23096.36,17853.43,30000.0,24297.4,19299.0,30000.0,26420.77,21174.8,,,,,,
Kyrgyzstan,United Nations Development Assistance Framework,-,-,"Output 1.1.1 - Institutions have improved capacity to formulate and implement coherent national, sectoral and cross-sectoral policies for sustainable and inclusive economic growth, decent work, improved livelihoods, agriculture, food security and nutrition","1.1.1.3 - Provide capacity strengthening and technical inputs to national institutions, to develop agriculture, rural development, Food Security and Nutrition programmes, veterinary service strategy, as well as CODEX and SUN and increase policy coherence and manage national programmes","2.1 By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round.,2.2 By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons.,2.3 By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and nonfarm employment.",2 Zero Hunger,Capacity Development/Technical Assistance; Convening/Partnerships/Knowledge Sharing; Policy Advice and Thought Leadership,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyzstan,United Nations Development Assistance Framework,-,-,"Output 1.1.1 - Institutions have improved capacity to formulate and implement coherent national, sectoral and cross-sectoral policies for sustainable and inclusive economic growth, decent work, improved livelihoods, agriculture, food security and nutrition",1.1.1.5 - Providing assistance to National Statistics Committee of the Kyrgyz Republic on calculation of SDG indicators 2.3.1 and 2.3.2 on small-scale food producers,"17.19 By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries.",17 Partnerships for the Goals,-,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,UNPF 2018-2022,"Strategic Priority 1 - Pillar 1 Sustainable economic growth, environment and employment.","Outcome 1.1 - By 2022, all women and men, especially young people, equally benefit from an enabling environment that includes labour market, access to decent jobs and economic opportunities",Output 1.1.1 - Partnerships on creating employment opportunities and decent work for men and women developed and strengthened.,"1.1.1.6 - Provision of support  to the Ministry of Agrarian Policy and Food (MAPF) of Ukraine in transition towards more efficient, effective and relevant agricultural advisory services in Ukraine","2.3 By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and nonfarm employment.,2.4 By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality.",2 Zero Hunger,Capacity Development/Technical Assistance,38000.0,38000,22500,19000.0,15862.49,10981.2,19000.0,13032.81,10803.57,22500.0,16324.38,10565.35,15500.0,12924.54,9900.92,143461.15,125924.04,105384.29,56277.55,49226.22,44701.77,45956.45,29137.78,23004.0,45956.45,34805.85,26291.03,45956.45,37848.75,27901.95,,,,,,
Ukraine,UNPF 2018-2022,"Strategic Priority 1 - Pillar 1 Sustainable economic growth, environment and employment.","Outcome 1.1 - By 2022, all women and men, especially young people, equally benefit from an enabling environment that includes labour market, access to decent jobs and economic opportunities",Output 1.1.1 - Partnerships on creating employment opportunities and decent work for men and women developed and strengthened.,1.1.1.7 - Provision of support to the Ministry of Agrarian Policy and Food (MAPF) of Ukraine in SDGs implementation and monitoring in the livestock sector,"2.4 By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality.",2 Zero Hunger,Capacity Development/Technical Assistance,65000.0,65000,26000,32500.0,28235.99,19569.42,32500.0,24883.05,18517.38,26000.0,20621.29,13923.32,39000.0,31623.37,22678.17,168181.59,159495.39,136299.4,58001.23,44611.81,39501.43,59363.80333333334,45419.96,28972.29,59363.80333333334,42484.86,32742.99,59363.80333333334,46940.08,37388.38,,,,,,
Kyrgyzstan,United Nations Development Assistance Framework,-,-,"Output 1.1.2 - Improved public and private systems, tools and structures for enhanced socio-economic development ",1.1.2.1 - Provide capacity strengthening to national institutions to monitor and analyze food security and nutrition and manage national programmes for adequate targeting of food insecure,"2.2 By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons.",2 Zero Hunger,Data Collection and Analysis,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,Turkmenistan - United Nations Partnership Framework for Development 2016-2020,Strategic Priority 1 - Quality Data and Progress Monitoring,"Outcome 1.1 - Quality data, aligned with international standards, are available to policy makers, legislators, and the interested public to monitor the major goals of National Programmes, the post-2015 SDGs, PFD and to formulate new national strategies and programmes.","Output 1.1.2 - Availability of monitoring and reporting systems in targeted line ministries/institutions to measure progress in the implementation of strategies and programs, including relevant SDGs, in line with international standards",1.1.2.14 - Improvement of availability of the nutrition data including surveillance system (FORTIMAS) for monitoring of the food fortification programmes (flour and salt) and nutrition survey with focus on anemia.,"2.2 By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons.",2 Zero Hunger,Data Collection and Analysis,150000.0,150000,43000,150000.0,126336.05,101061.51,150000.0,121746.58,112184.4,150000.0,124577.31,113242.07,150000.0,121748.48,114870.83,150000.0,116725.95,99406.58,150000.0,115799.39,103129.68,150000.0,99884.55,94890.32,150000.0,137459.04,110677.84,150000.0,136733.9,123223.96,,,,,,
Ukraine,UNPF 2018-2022,"Strategic Priority 1 - Pillar 1 Sustainable economic growth, environment and employment.","Outcome 1.1 - By 2022, all women and men, especially young people, equally benefit from an enabling environment that includes labour market, access to decent jobs and economic opportunities","Output 1.1.3 - Government and other stakeholder are equipped with knowledge and skills for gender responsive policies on investment, trade and employment.","1.1.3.10 - Capacity building for animal health, food safety and quality","2.4 By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality.",2 Zero Hunger,Capacity Development/Technical Assistance,320000.0,0,0,106666.66666666669,92845.86,59727.91,106666.66666666669,79929.05,66349.66,41702.52,32900.57,23606.6,110000.0,72710.78,55081.77,150000.0,136226.64,99402.57,60000.0,46630.97,38595.05,95839.30888888887,76164.41,58312.04,95839.30888888887,71498.0,53760.29,95839.30888888887,89151.33,64188.05,,,,,,
Ukraine,UNPF 2018-2022,"Strategic Priority 1 - Pillar 1 Sustainable economic growth, environment and employment.","Outcome 1.1 - By 2022, all women and men, especially young people, equally benefit from an enabling environment that includes labour market, access to decent jobs and economic opportunities","Output 1.1.3 - Government and other stakeholder are equipped with knowledge and skills for gender responsive policies on investment, trade and employment.","Supporting Ukraine’s women-driven MSMEs in the agri-food and adjacent sectors, in the aftermath of the COVID-19 pandemic, to boost their resilience to similar shocks and support a rebound, following business models reengineering, access to on-demand extension services and provision of guided digital transformation support","8.2 Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value-added and labour-intensive sectors.,8.3 Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services.,8.5 By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value.",8 Decent Jobs and Economic Growth,Direct Support/ Service Delivery; Capacity Development/Technical Assistance,136828.0,136828,293478,136828.0,116408.57,82924.18,136828.0,112182.72,88528.16,136828.0,104491.14,80968.57,136828.0,105035.25,81402.06,136828.0,107543.47,88732.53,136828.0,107955.44,96183.23,136828.0,105861.21,78013.21,136828.0,106088.87,80395.75,136828.0,112922.62,91986.68,,,,,,
Ukraine,UNPF 2018-2022,"Strategic Priority 1 - Pillar 1 Sustainable economic growth, environment and employment.","Outcome 1.1 - By 2022, all women and men, especially young people, equally benefit from an enabling environment that includes labour market, access to decent jobs and economic opportunities","Output 1.1.3 - Government and other stakeholder are equipped with knowledge and skills for gender responsive policies on investment, trade and employment.",1.1.3.3 - Supporting Ministry of Agrarian Policy and Food of Ukraine in the introduction of new policy approaches and instruments for increased food security and agricultural production and export growth,"2.3 By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and nonfarm employment.,8.1 Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries.",2 Zero Hunger; 8 Decent Jobs and Economic Growth,Normative Support; Policy Advice and Thought Leadership,55000.0,55000,44856,55000.0,40597.42,26813.78,55000.0,41499.12,32094.63,55000.0,40280.83,30211.85,55000.0,47838.65,33016.33,55000.0,50806.21,40449.02,55000.0,42143.21,37401.57,55000.0,43283.1,28531.83,55000.0,45699.87,32321.03,55000.0,47050.54,36478.41,,,,,,
Ukraine,UNPF 2018-2022,"Strategic Priority 1 - Pillar 1 Sustainable economic growth, environment and employment.","Outcome 1.1 - By 2022, all women and men, especially young people, equally benefit from an enabling environment that includes labour market, access to decent jobs and economic opportunities","Output 1.1.3 - Government and other stakeholder are equipped with knowledge and skills for gender responsive policies on investment, trade and employment.",1.1.3.4 - Contribute to the coordination of the different national institutions involved in food safety for fishery products to achieve a consistent food safety system in in line with the EU framework,"2.4 By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality.",2 Zero Hunger,Capacity Development/Technical Assistance; Normative Support,227091.0,227091,245569,113545.5,82000.34,59610.42,161957.0,119695.74,96985.48,65134.0,45943.77,33747.67,113545.5,86282.74,66815.21,113545.5,101944.21,80626.29,113545.5,84837.34,66710.07,113545.5,85457.37,57531.78,113545.5,73838.01,56301.69,113545.5,100453.84,75570.33,,,,,,
Ukraine,UNPF 2018-2022,"Strategic Priority 1 - Pillar 1 Sustainable economic growth, environment and employment.","Outcome 1.1 - By 2022, all women and men, especially young people, equally benefit from an enabling environment that includes labour market, access to decent jobs and economic opportunities","Output 1.1.3 - Government and other stakeholder are equipped with knowledge and skills for gender responsive policies on investment, trade and employment.",1.1.3.8 - Ukrainian Government supported in the development of a municipal food waste reduction strategy and action plan in the pilot cities of Lviv and Kiev that are aligned with national policies and context,"2.4 By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality.",2 Zero Hunger,Capacity Development/Technical Assistance,101000.0,101000,70000,50500.0,40927.75,28883.36,50500.0,34551.38,28125.46,70000.0,50136.42,37121.49,31000.0,24468.64,20609.55,140388.16,124681.34,101577.85,65249.74,58976.16,50776.56,67939.65000000001,54272.98,38610.69,67939.65,52371.91,38544.67,67939.65,57061.23,40973.12,,,,,,
