Country,Plan name,Strategic priority,Outcome,Output,Sub-Output,SDG Targets,SDG Goals,QCPR function,Total required resources,Total available resources,Total expenditure resources,2018 Required,2018 Available,2018 Expenditure,2019 Required,2019 Available,2019 Expenditure,2020 Required,2020 Available,2020 Expenditure,2021 Required,2021 Available,2021 Expenditure,2022 Required,2022 Available,2022 Expenditure,2023 Required,2023 Available,2023 Expenditure,2024 Required,2024 Available,2024 Expenditure,2025 Required,2025 Available,2025 Expenditure,2026 Required,2026 Available,2026 Expenditure,2027 Required,2027 Available,2027 Expenditure
Bosnia and Herzegovina,United Nations Sustainable Development Cooperation Framework,People centered governance and rule of law,"4 By 2025, people contribute to and benefit from more accountable and transparent governance systems that deliver quality public services and ensure the rule of law.","2023-2025 4.3 Authorities, including judiciary and law enforcement agencies, have capacities and instruments to increase safety, security, access to justice, and rule of law for all in line with relevant international normative standards",2023-2025 4.3.14 Design and implement capacity building measures for enhancing protection of cultural heritage and fighting illicit trafficking of cultural property,"16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.",16 Peace and Justice - Strong Institutions,"Convening/Partnerships/Knowledge Sharing, Capacity Development/Technical Assistance",460000,460000,260000,,,,,,,,,,,,,,,,35000.0,35000.0,35000.0,225000.0,225000.0,225000.0,200000.0,200000.0,,,,,,,
Bosnia and Herzegovina,United Nations Sustainable Development Cooperation Framework,People centered governance and rule of law,"4 By 2025, people contribute to and benefit from more accountable and transparent governance systems that deliver quality public services and ensure the rule of law.","2023-2025 4.3 Authorities, including judiciary and law enforcement agencies, have capacities and instruments to increase safety, security, access to justice, and rule of law for all in line with relevant international normative standards",2023-2025 4.3.17 Support the implementation of the commitments of the Western Balkan governments to fight corruption and illicit finance ,"16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.,16.5 Substantially reduce corruption and bribery in all their forms.,16.6 Develop effective, accountable and transparent institutions at all levels.,16.b Promote and enforce non-discriminatory laws and policies for sustainable development.",16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance,284317,284287,284287,,,,,,,,,,,,,,,,284317.0,284287.0,284287.0,,,,,,,,,,,,
Bosnia and Herzegovina,United Nations Sustainable Development Cooperation Framework,People centered governance and rule of law,"4 By 2025, people contribute to and benefit from more accountable and transparent governance systems that deliver quality public services and ensure the rule of law.","2023-2025 4.3 Authorities, including judiciary and law enforcement agencies, have capacities and instruments to increase safety, security, access to justice, and rule of law for all in line with relevant international normative standards","2023-2025 4.3.22 Enhance the regulatory framework and capacities across the Western Balkans jurisdictions to prevent and counter the illicit trafficking of firearms, parts, components and ammunition in express courier and postal parcels ","16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.",16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance,220000,220000,220000,,,,,,,,,,,,,,,,220000.0,220000.0,220000.0,,,,,,,,,,,,
Bosnia and Herzegovina,United Nations Sustainable Development Cooperation Framework,People centered governance and rule of law,"4 By 2025, people contribute to and benefit from more accountable and transparent governance systems that deliver quality public services and ensure the rule of law.","2023-2025 4.3 Authorities, including judiciary and law enforcement agencies, have capacities and instruments to increase safety, security, access to justice, and rule of law for all in line with relevant international normative standards",2023-2025 4.3.4 Capacities of public security system for border management and combatting illicit arms’ trafficking are enhanced,"16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.",16 Peace and Justice - Strong Institutions,"Capacity Development/Technical Assistance, Convening/Partnerships/Knowledge Sharing",2555035,2555035,1467489,,,,,,,,,,,,,,,,934696.0,934696.0,870634.0,596855.0,596855.0,596855.0,1023484.0,1023484.0,,,,,,,
Kazakhstan,UN Sustainable Development Cooperation Framework 2021-2025,"Strategic Priority 2: Peace - Effective Institutions, Human Rights and Gender Equality","Outcome 2.1: By 2025, all people in Kazakhstan are protected and enjoy full realization of human rights and gender equality and a life free from discrimination, violence and threats, and equally participate in decision making",Output 2.1.2:Increased capacities of state institutions and other relevant organizations to expand access to justice and combat discrimination with a focus on women and marginalized groups,"Conduct trainings, practical exersizes, exchange visits to enhance capacity of law enforcement, including Customs, to identify and inspect high-risk freights, protect national revenue, prevent trafficking of illicit goods with minimum disruption to legal trade.                ","5.1 End all forms of discrimination against all women and girls everywhere.,14.1 By 2025, prevent and significantly reduce marine pollution of all kinds, in particular from land-based activities, including marine debris and nutrient pollution.,15.1 By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements.,16.1 Significantly reduce all forms of violence and related death rates everywhere.,17.1 Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection.","5 Gender Equality, 14 Life Below Water, 15 Life on Land, 16 Peace and Justice - Strong Institutions, 17 Partnerships for the Goals","Convening/Partnerships/Knowledge Sharing, Capacity Development/Technical Assistance",318000,165000,165000,,,,,,,,,,318000.0,165000.0,165000.0,,,,,,,,,,,,,,,,,,
Kosovo,United Nations Sustainable Development Cooperation Framework,Accountable governance ,"1. By 2025, all women and men in Kosovo enjoy more accountable, effective, transparent, and gender-responsive institutions at all levels ensuring access to justice, equality and participation for all","Central and local institutions are better able to counter corruption, illicit financial flows, and related threats, and implement anti-corruption preventive and asset recovery measures","1.4.3 Government is more effective in countering illicit financial flows and related threats, and its asset recovery capabilities is enhanced","16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.",16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance,33000,33000,0,,,,,,,,,,33000.0,33000.0,,,,,,,,,,,,,,,,,,,
Serbia,United Nations Sustainable Development Cooperation Framework,"Building trust and mutual accountability through the Rule of Law, Rights and Duties agenda","3.1.  All people, especially the more vulnerable, benefit from the realization of human rights, gender equality and enhanced rule of law in line with international commitments","National and local authorities, including the judicial system, are supported in policymaking and implementation that guarantees rights for all ",3.1.1.12 UNODC - From Illicit Financial Flows to Asset Recovery,"16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.,16.5 Substantially reduce corruption and bribery in all their forms.,16.7 Ensure responsive, inclusive, participatory and representative decision-making at all levels.",16 Peace and Justice - Strong Institutions,"Data Collection and Analysis, Normative Support, Convening/Partnerships/Knowledge Sharing",787086,787086,456361,,,,,,,,,,262362.0,262362.0,255803.0,262362.0,262362.0,125737.0,262362.0,262362.0,74821.0,,,,,,,,,,,,
Serbia,United Nations Sustainable Development Cooperation Framework,"Building trust and mutual accountability through the Rule of Law, Rights and Duties agenda","3.1.  All people, especially the more vulnerable, benefit from the realization of human rights, gender equality and enhanced rule of law in line with international commitments","National and local authorities, including the judicial system, are supported in policymaking and implementation that guarantees rights for all ","3.1.1.14 UNESCO - Illicit trafficking, inter-regional and cross-cutting action aiming to strengthen the fight against illicit trafficking of cultural property: an EU-UNESCO joint initiative",11.4 Strengthen efforts to protect and safeguard the world's cultural and natural heritage.,11 Sustainable Cities and Communities,"Policy Advice and Thought Leadership, Capacity Development/Technical Assistance, Convening/Partnerships/Knowledge Sharing",0,0,0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,
Serbia,United Nations Sustainable Development Cooperation Framework,"Building trust and mutual accountability through the Rule of Law, Rights and Duties agenda","3.1.  All people, especially the more vulnerable, benefit from the realization of human rights, gender equality and enhanced rule of law in line with international commitments","National and local authorities, including the judicial system, are supported in policymaking and implementation that guarantees rights for all ",3.1.1.15 UNESCO - Design and implement capacity building measures for enhancing protection of cultural heritage and fighting illicit trafficking of cultural property,11.4 Strengthen efforts to protect and safeguard the world's cultural and natural heritage.,11 Sustainable Cities and Communities,"Capacity Development/Technical Assistance, Other (including coordination)",435000,435000,235000,,,,,,,,,,,,,,,,35000.0,35000.0,35000.0,200000.0,200000.0,200000.0,200000.0,200000.0,,,,,,,
Serbia,United Nations Sustainable Development Cooperation Framework,"Building trust and mutual accountability through the Rule of Law, Rights and Duties agenda","3.1.  All people, especially the more vulnerable, benefit from the realization of human rights, gender equality and enhanced rule of law in line with international commitments","National and local authorities, including the judicial system, are supported in policymaking and implementation that guarantees rights for all ","3.1.1.16 UNESCO- Capacity building for fighting illicit import, export and transfer of ownership of cultural property on local level",11.4 Strengthen efforts to protect and safeguard the world's cultural and natural heritage.,11 Sustainable Cities and Communities,"Capacity Development/Technical Assistance, Other (including coordination)",0,0,0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
Serbia,United Nations Sustainable Development Cooperation Framework,"Building trust and mutual accountability through the Rule of Law, Rights and Duties agenda","3.1.  All people, especially the more vulnerable, benefit from the realization of human rights, gender equality and enhanced rule of law in line with international commitments","National and local authorities, including the judicial system, are supported in policymaking and implementation that guarantees rights for all ",3.1.1.24 UNESCO- Fight against illicit trafficking of cultural property,"11.4 Strengthen efforts to protect and safeguard the world's cultural and natural heritage.,16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.","11 Sustainable Cities and Communities, 16 Peace and Justice - Strong Institutions","Capacity Development/Technical Assistance, Convening/Partnerships/Knowledge Sharing",150000,150000,10000,,,,,,,,,,,,,150000.0,150000.0,10000.0,,0.0,,,,,,,,,,,,,
Serbia,United Nations Sustainable Development Cooperation Framework,"Building trust and mutual accountability through the Rule of Law, Rights and Duties agenda","3.1.  All people, especially the more vulnerable, benefit from the realization of human rights, gender equality and enhanced rule of law in line with international commitments","National and local authorities, including the judicial system, are supported in policymaking and implementation that guarantees rights for all ","3.1.1.25 UNESCO - Capacity building for fighting illicit import, export and transfer of ownership of cultural property on local level","11.4 Strengthen efforts to protect and safeguard the world's cultural and natural heritage.,16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.","11 Sustainable Cities and Communities, 16 Peace and Justice - Strong Institutions",Policy Advice and Thought Leadership,17000,17000,17000,,,,,,,,,,,,,17000.0,17000.0,17000.0,,,,,,,,,,,,,,,
Montenegro,UNDAF 2017-2022,Strategic Priority 1 - Democratic Governance,Outcome 4.1 - Economic Governance,"Output 4.1.1 - National policies foster good business environment and sustainable private sector growth, towards increasing competitiveness of Montenegrin economy.",4.1.1.35 - Fighting against illicit trafficking of cultural property,"11.4 Strengthen efforts to protect and safeguard the world's cultural and natural heritage.,16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.","11 Sustainable Cities and Communities, 16 Peace and Justice - Strong Institutions",Capacity Development/Technical Assistance,0,0,0,,,,,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,
Montenegro,UNDAF 2017-2022,Strategic Priority 1 - Democratic Governance,Outcome 4.1 - Economic Governance,"Output 4.1.1 - National policies foster good business environment and sustainable private sector growth, towards increasing competitiveness of Montenegrin economy.",4.1.1.36 - Fighting against illicit trafficking of cultural property- COVID related part,"11.4 Strengthen efforts to protect and safeguard the world's cultural and natural heritage.,16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.","11 Sustainable Cities and Communities, 16 Peace and Justice - Strong Institutions",Capacity Development/Technical Assistance,0,0,0,,,,,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,
North Macedonia,United Nations Sustainable Development Cooperation Framework,Transparent and accountable democratic governance ,Outcome 4: Good Governance,"Output 4.1 Rule of Law, Access to Justice and Human rights",Capacity-building programme on Fighting illicit trafficking of cultural property in the Western Balkans,11.4 Strengthen efforts to protect and safeguard the world's cultural and natural heritage.,11 Sustainable Cities and Communities,Capacity Development/Technical Assistance,460000,460000,35000,,,,,,,,,,,,,,,,35000.0,35000.0,35000.0,225000.0,225000.0,,200000.0,200000.0,,,,,,,
Uzbekistan,UNDAF 2016-2020,"Effective governance, to enhance public service delivery and the protection of rights","Outcome 4.1 - Outcome 7: By 2020, the quality of public administration is improved for equitable access to quality public services for all","Output 4.1.8 - National law enforcement agencies are more capable and proficient at responding to transnational organized crime, illicit trafficking and illicit drug trafficking at the normative and operational levels in accordance with relevant UN conventions","4.1.8.4 - Enhancing capacity of law enforcement agencies, financial intelligence units and financial and private sector in countering drug trafficking related illicit financial flows, money-laundering and the financing of terrorism","16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.,16.5 Substantially reduce corruption and bribery in all their forms.,16.6 Develop effective, accountable and transparent institutions at all levels.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.",16 Peace and Justice - Strong Institutions,"Capacity Development/Technical Assistance, Data Collection and Analysis, Policy Advice and Thought Leadership",60200,60200,71753,,,,48200.0,48200.0,48200.0,12000.0,12000.0,23553.0,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,United Nations Sustainable Development Cooperation Framework,People centered governance and rule of law,"4 By 2025, people contribute to and benefit from more accountable and transparent governance systems that deliver quality public services and ensure the rule of law.","Authorities in BiH have enhanced capacities to ensure rule of law, access to justice, safety and security																			 																			",Design and implement measures to strengthen capacities of the public security system for border management and combatting illicit arms’ trafficking ,"16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.",16 Peace and Justice - Strong Institutions,"Convening/Partnerships/Knowledge Sharing, Capacity Development/Technical Assistance",1653328,1653328,1653328,,,,,,,,,,452575.0,452575.0,452575.0,1200753.0,1200753.0,1200753.0,,,,,,,,,,,,,,,
Ukraine,United Nations Transitional Framework,Strengthening Systems,National systems are able to effectively plan for and implement inclusive recovery,Institutional capacity development,Strengthening the capacities of law enforcement and the judiciary in fighting the illicit trafficking of Ukrainian cultural property,"4.7 By 2030, ensure that all learners acquire the knowledge and skills needed to promote sustainable development, including, among others, through education for sustainable development and sustainable lifestyles, human rights, gender equality, promotion of a culture of peace and nonviolence, global citizenship and appreciation of cultural diversity and of culture's contribution to sustainable development.,11.4 Strengthen efforts to protect and safeguard the world's cultural and natural heritage.","4 Quality Education, 11 Sustainable Cities and Communities",Capacity Development/Technical Assistance,84110,72599,72599,,,,,,,,,,,,,,,,84110.0,72599.0,72599.0,,,,,,,,,,,,
Uzbekistan,United Nations Sustainable Development Cooperation Framework 2021-2025,"Sustainable, climate-responsible and resilient development","Outcome 5. By 2025, the most at risk regions and communities of Uzbekistan are more resilient to climate change and disasters, and benefit from increasingly sustainable and gender-sensitive efficient management of natural resources and infrastructure, robust climate action, inclusive environmental governance and protection.",Output 5.3. Governance system capacity and regulatory framework on Disaster Risk Reduction and natural/cultural heritage protection are strengthened to effectively deliver on obligations under the Sendai Framework on DRR and related Conventions  ,The capacities of national partners in Uzbekistan enhanced in preventing and countering illicit trade of cultural heritage ,"11.4 Strengthen efforts to protect and safeguard the world's cultural and natural heritage.,16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.,16.5 Substantially reduce corruption and bribery in all their forms.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.","11 Sustainable Cities and Communities, 16 Peace and Justice - Strong Institutions","Capacity Development/Technical Assistance, Policy Advice and Thought Leadership",0,0,0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,
Uzbekistan,United Nations Sustainable Development Cooperation Framework 2021-2025,"Sustainable, climate-responsible and resilient development","Outcome 5. By 2025, the most at risk regions and communities of Uzbekistan are more resilient to climate change and disasters, and benefit from increasingly sustainable and gender-sensitive efficient management of natural resources and infrastructure, robust climate action, inclusive environmental governance and protection.",Output 5.3. Governance system capacity and regulatory framework on Disaster Risk Reduction and natural/cultural heritage protection are strengthened to effectively deliver on obligations under the Sendai Framework on DRR and related Conventions  ,"Enhanced capacity of institutions, professionals and government officials to protect cultural heritage and prevent illicit trafficking",11.4 Strengthen efforts to protect and safeguard the world's cultural and natural heritage.,11 Sustainable Cities and Communities,Capacity Development/Technical Assistance,75000,65000,65000,,,,,,,,,,,,,,,,75000.0,65000.0,65000.0,,,,,,,,,,,,
Armenia,UNITED NATIONS SUSTAINABLE DEVELOPMENT COOPERATION FRAMEWORK FOR ARMENIA,People’s well-being and capabilities,"People benefit from a universal, affordable, accessible and quality health system, while adopting healthy lifestyle practices",1.2 Armenia’s health system is strengthened to be more resilient and shock- responsive,"1.2.4  Government of Armenia has sufficient capacity to enforce implementation of new tobacco control law and WHO Framework Convention on Tobacco Control (FCTC) in Armenia with focus on tobacco taxation, plain packaging and illicit trade. ","3.a Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate.",3 Good Health and Well-being,"Capacity Development/Technical Assistance, Convening/Partnerships/Knowledge Sharing, Policy Advice and Thought Leadership",60000,60000,60000,,,,,,,,,,,,,60000.0,60000.0,60000.0,,0.0,,,,,,,,,,,,,
Montenegro,United Nations Sustainable Development Cooperation Framework,"Social cohesion, people-centered governance, rule of law and human rights","By 2027, all people, especially the vulnerable, benefit from improved social cohesion, increased realization of human rights and rule of law and accountable, gender-responsive institutions",4.6. Combating corruption and organized crime,Enhancing border control and strengthening capacities to effectively detect and counter the trafficking of drugs and prevent illicit cross-border activities,"16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.",16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance,199935,199935,188657,,,,,,,,,,,,,,,,56481.0,56481.0,56481.0,143454.0,143454.0,132176.0,,,,,,,,,
