Country,Plan name,Strategic priority,Outcome,Output,Sub-Output,SDG Targets,SDG Goals,QCPR function,Total required resources,Total available resources,Total expenditure resources,2017 Required,2017 Available,2017 Expenditure,2018 Required,2018 Available,2018 Expenditure,2019 Required,2019 Available,2019 Expenditure,2020 Required,2020 Available,2020 Expenditure,2021 Required,2021 Available,2021 Expenditure,2022 Required,2022 Available,2022 Expenditure,2023 Required,2023 Available,2023 Expenditure,2024 Required,2024 Available,2024 Expenditure,2025 Required,2025 Available,2025 Expenditure,2026 Required,2026 Available,2026 Expenditure,2027 Required,2027 Available,2027 Expenditure
Chile,United Nations Sustainable Development Cooperation Framework,Institucionalidad democrática y seguridad fortalecidas para un nuevo contrato social inclusivo,"2.2 Fortalecimiento democracia y transparencia, aumento confianza y representatividad",Output 2.2.4 Modernización del estado y mejora en la capacidad institucional,Asistencia técnica al Cuerpo de Gendarmería de Prisiones para la mitigación del crimen y el delito,16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16 Peace and Justice - Strong Institutions,-,250000,0,0,250000.0,218629.42,197901.62,250000.0,233127.88,213746.95,250000.0,208264.65,171182.52,250000.0,180500.75,153367.08,250000.0,183740.83,163028.55,250000.0,182309.97,171542.79,250000.0,187554.46,164783.3,250000.0,167721.78,123007.52,250000.0,188502.23,167473.6,,,,,,
El Salvador,United Nations Sustainable Development Cooperation Framework,"PE3 Paz sostenible, inclusiva e igualitaria para el ejercicio de la  democracia y el goce de una sociedad más segura y justa","E7 Al 2026, las personas viven en un entorno más pacífico y  seguro, en el que están mejor protegidas frente al crimen  organizado y la violencia en sus distintas manifestaciones;  tienen mayor acceso a un sistema de justicia justo y efectivo,  y se garantiza la reparación de las víctimas y la reinserción  social de las personas en conflicto con la Ley.","E7P2 Instituciones públicas tienen capacidades mejoradas para diseñar, desarrollar e implementar  políticas, mecanismos y estrategias para la prevención y combate del delito, el crimen organizado  y la violencia; la protección a testigos, la atención y protección integral de las víctimas del  delito y de la violencia; la sociedad civil mejora sus capacidades en la prevención de las  violencias y atención a las víctimas, y se fortalecen los mecanismos alternativos de resolución  de conflictos y la educación para la construcción de la paz.","Fortalecimiento de las capacidades del sector justicia y seguridad de Centro América para la prevención, identificación y procesamiento penal del ciberdelito, del crimen organizado transnacional y de casos conexos a través de la evidencia digital: Guatemala, El Salvador, Honduras y Belice.","4.1 By 2030, ensure that all girls and boys complete free, equitable and quality primary and secondary education leading to relevant and effective learning outcomes.,4.c By 2030, substantially increase the supply of qualified teachers, including through international cooperation for teacher training in developing countries, especially least developed countries and small island developing States.,5.2 Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation.,16.2 End abuse, exploitations, trafficking and all forms of violence against and torture of children.,17.18 By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts.",4 Quality Education; 5 Gender Equality; 16 Peace and Justice - Strong Institutions; 17 Partnerships for the Goals,Capacity Development/Technical Assistance,185000,185000,85000,92500.0,65766.44,61787.59,92500.0,69710.96,59410.85,92500.0,64326.55,56714.77,92500.0,79092.96,58339.86,92500.0,68064.46,57339.67,100000.0,81695.34,67140.31,85000.0,75657.02,69117.76,92500.0,78593.35,56756.27,92500.0,72037.69,60183.81,,,,,,
the Caribbean,United Nations Sustainable Development Cooperation Framework,"Peace, Safety, Justice, and the Rule of Law","People in the Caribbean and communities actively contribute to and benefit from building and maintaining safer, fairer, more inclusive, and equitable societies","MSDCF 8.1: Government and civil society capacities are strengthened to advocate for, implement and monitor efforts to challenge harmful social norms, and build and maintain safer, fairer, more inclusive, and equitable societies","7.2.9 Increased capacity among duty bearers (justice, CSOs) to manage GBV (sexual abuse, IPV and Trafficking) cases [including cybercrimes] and promote women’s empowerment. (Spotlight)","5.1 End all forms of discrimination against all women and girls everywhere.,5.2 Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation.",5 Gender Equality,Data Collection and Analysis,15000,15000,15000,15000.0,12113.61,9438.3,15000.0,13854.66,10801.24,15000.0,12541.47,11914.4,15000.0,11344.76,8467.91,15000.0,10742.39,6841.16,15000.0,13637.39,10590.49,15000.0,13426.34,11051.33,15000.0,12138.62,9444.99,15000.0,10876.03,9880.37,,,,,,
Dominican Republic,United Nations Sustainable Development Cooperation Framework,CRECIMIENTO INCLUSIVO Y PROSPERIDAD COMPARTIDA,"Oportunidades inclusivas de empleo productivo, trabajo decente y transformación económica","3.2 Impulsadas  políticas y estrategias para el desarrollo productivo inclusivo, resiliente y sostenible de sectores estratégicos, a través de la innovación, digitalización y el desarrollo tecnológico, así como la diversificación de las Mipymes y sus encadenamientos, con apoyo a la transición justa hacia una economía formal y verde",Strengthening Coastal Community Resilience to Transnational Organized Crime (UNJP/DOM/030/UNO),"14.2 By 2020, sustainably manage and protect marine and coastal ecosystems to avoid significant adverse impacts, including by strengthening their resilience, and take action for their restoration in order to achieve healthy and productive oceans.,14.4 By 2020, effectively regulate harvesting and end overfishing, illegal, unreported and unregulated fishing and destructive fishing practices and implement science-based management plans, in order to restore fish stocks in the shortest time feasible, at least to levels that can produce maximum sustainable yield as determined by their biological characteristics.,14.b Provide access for small-scale artisanal fishers to marine resources and markets.",14 Life Below Water,Direct Support/ Service Delivery; Capacity Development/Technical Assistance,186491,113756,102113,62163.666666666664,55118.96,47929.02,62163.666666666664,48017.53,38285.18,62163.666666666664,45764.48,37937.86,62163.666666666664,55933.03,50329.86,62163.666666666664,47380.31,45011.29,62163.666666666664,57709.95,44683.1,17735.0,13724.23,11439.1,84378.0,60768.09,50892.19,84378.0,74332.08,61363.61,,,,,,
Costa Rica,MANUD 2018-2022,Eficiencia Institucional,"La administración pública, nacional y local, fortalece los espacios de exigibilidad de derechos y su capacidad para la gestión basada en resultados (GBR) con enfoques de género y derechos humanos (DDHH), a fin de alcanzar un desarrollo sostenible con igualdad.","Output 2.1.10 - Desarrolladas estrategias, programas, mecanismos y modelos inclusivos e innovadores que permitan fortalecer la gestión pública justa y equitativa para proteger y atender a las poblaciones en situación de exclusión y vulnerabilidad y garantizar sus derechos, en contextos nacionales cambiantes.","2.1.10.49 - Mecanismo de coordinación (unidad de investigación), para fortalecer las capacidades de investigación de las policias y otras entidades relacionadas para combatir el trafico ilicito de migrantes y otros crimenes relacionados","5.2 Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation.,10.7 Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.",5 Gender Equality; 10 Reduced Inequalities; 16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance; Other (including coordination),151000,151000,151000,50333.333333333336,34904.22,26216.3,50333.333333333336,45692.52,40530.52,50333.333333333336,40518.53,29663.57,25000.0,23750.0,19693.41,81000.0,75310.14,63102.3,45000.0,33234.01,23547.54,50333.333333333336,38894.67,33228.34,50333.333333333336,40456.19,34193.89,50333.333333333336,41438.27,29847.49,,,,,,
the Caribbean,United Nations Sustainable Development Cooperation Framework,"Peace, Safety, Justice, and the Rule of Law","Regional and national laws, policies, systems, and institutions improve access to justice and promote peace, social cohesion, and security","MSDCF 7.2: Governance mechanisms strengthened to protect and advance human rights, combat corruption, reduce crime and curb violence ","JAM: Strengthened institutional capacities to combat transnational organized crime (including maritime crime), corruption, human trafficking, and armed violence, through the improvement of legislative and institutional frameworks, and promotion of cross-border cooperation.","16.1 Significantly reduce all forms of violence and related death rates everywhere.,16.2 End abuse, exploitations, trafficking and all forms of violence against and torture of children.,16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.,16.5 Substantially reduce corruption and bribery in all their forms.,16.6 Develop effective, accountable and transparent institutions at all levels.",16 Peace and Justice - Strong Institutions,-,0,0,0,,,,,,,,,,,,,,,,146474.53,122460.19,95389.99,20382.92,18437.22,15932.95,83428.725,70899.28,66302.71,83428.725,67310.87,63945.33,,,,,,
Panama,UNSDCF PANAMA 2021-2025: MARCO DE COOPERACION DE LAS NACIONES UNIDAS PARA EL DESARROLLO SOSTENIBLE,"Área de Cambio 2. Gobernanza, institucionalidad, ciudadanía y justicia","2.1 Al 2025, Panamá cuenta con una gobernanza participativa e instituciones nacionales y locales inclusivas, eficaces, transparentes y justas al servicio de las personas, articuladas entre sí y en alianza con actores no gubernamentales; con enfoque de derechos humanos, de género, intercultural, curso de vida, territorial, y sin dejar a nadie atrás.","Producto 2.3 Las instituciones judiciales están fortalecidas, disponibles y accesibles en todos los territorios (subnacional y municipal), con estándares de calidad para garantizar la aplicación de la justicia y (e impulsa) la rehabilitación social con enfoque de derechos humanos, género, intercultural, curso de vida, respetando al ambiente y con especial énfasis a todas las personas en condiciones de vulnerabilidad.","Las entidades gubernamentales responsables de la gestión de fronteras cuentan con capacidades mejoradas (han mejorado sus capacidades) para la prevención del crimen organizado y responder a las amenazas nacionales, sub-regionales y transfronterizos que afectan la paz y la seguridad de Panamá.","16.1 Significantly reduce all forms of violence and related death rates everywhere.,16.2 End abuse, exploitations, trafficking and all forms of violence against and torture of children.,16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.",16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance,365568,365568,215568,121856.0,99596.01,90398.14,121856.0,94388.46,80765.73,121856.0,95281.85,71910.48,121856.0,94650.08,76483.83,121856.0,91617.56,68319.89,121856.0,82987.18,56380.65,169963.0,155870.25,132084.35,45605.0,31689.11,20963.1,150000.0,124978.03,94623.14,,,,,,
the Caribbean,United Nations Sustainable Development Cooperation Framework,"Peace, Safety, Justice, and the Rule of Law","Regional and national laws, policies, systems, and institutions improve access to justice and promote peace, social cohesion, and security","MSDCF 7.1: Institutional capacity strengthened to reduce gender-based violence, violence against women and children and/or abuse",Regional meeting of communication regulators of the Caribbean and the private sector to discuss proactive actions to prevent online child sexual abuse and exploitation and develop standards of collaboration in countering this crime,"5.2 Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation.,16.2 End abuse, exploitations, trafficking and all forms of violence against and torture of children.",5 Gender Equality; 16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance,38974,0,0,38974.0,32214.69,26199.37,38974.0,33770.68,27709.45,38974.0,30503.01,28329.78,38974.0,32163.13,23703.19,38974.0,29014.9,21242.41,88045.84,74728.7,60429.08,564468.59,484750.92,434086.59,38974.0,30113.51,26058.34,102814.71444444444,84073.41,74250.34,,,,,,
the Caribbean,United Nations Sustainable Development Cooperation Framework,"Peace, Safety, Justice, and the Rule of Law","Regional and national laws, policies, systems, and institutions improve access to justice and promote peace, social cohesion, and security","MSDCF 7.1: Institutional capacity strengthened to reduce gender-based violence, violence against women and children and/or abuse","2.7.8 BDS Increased capacity among duty bearers (justice, CSOs) to manage GBV (sexual abuse, IPV and Trafficking) cases [including cybercrimes] and promote women’s empowerment.  ","5.1 End all forms of discrimination against all women and girls everywhere.,5.2 Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation.,5.b Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women.,5.c Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels.",5 Gender Equality,Normative Support; Capacity Development/Technical Assistance,205000,125000,2700,205000.0,153121.82,114120.86,205000.0,176303.57,138405.17,205000.0,178876.44,157644.97,205000.0,146421.08,108586.85,205000.0,145948.79,110740.95,205000.0,169615.1,128679.84,205000.0,175212.73,141212.49,205000.0,183777.73,133833.61,205000.0,147838.48,125692.99,,,,,,
the Caribbean,2017-2021 MSDF,"Strategic Priority 3 - A Safe, Cohesive, and Just Caribbean",Outcome 3.1 - Capacities of public policy and rule of law institutions and civil society organisations strengthened.,"Output 3.1.1 - National systems to collect, analyze and use data and evidence are able to regularly monitor and report on the situation of women and children and inform legal reform, policies and budgets",3.1.1.2 - Strengthening the data collection capacity of the Jamaica Crime Observatory,"16.2 End abuse, exploitations, trafficking and all forms of violence against and torture of children.",16 Peace and Justice - Strong Institutions,Data Collection and Analysis,0,0,20577,,,,,,,,,20577.0,,,,,,,,,,,,,,,,,,,,,,,,
